kotimatkalla	At+Essive
lähettiä	Partitive
skinien	Genitive
lainelautailun	Genitive
tietosanakirjoissa	Essive+In
osoittaa	None
perusteltuna	Formal
telakkaa	Partitive
toonia	Partitive
oireettomia	Partitive
kenotsooisella	At+Essive
tarkasteli	None
liittoutua	None
flopatkoot	None
guruja	Partitive
glaukoomineen	Comitative
kiiruhti	None
opeteltiin	None
eskadroonaan	Allative+In
vaatimuksiksi	Translative
suuntaisina	Formal
nelinkertaista	Partitive
äänitysten	Genitive
laitahyökkääjien	Genitive
puudutusaineena	Formal
nähnyt	None
luukeittojen	Genitive
siteerattu	None
rohtoja	Partitive
syntymälle	Allative+At
terapeutin	Genitive
vetoauton	Genitive
kivikkopyyttä	Privative
vastuusta	Ablative+In
yhdyssanana	Formal
kynän	Genitive
erehdyksistä	Ablative+In
pikimustine	Comitative
adjektiivilla	At+Essive
kehään	Allative+In
ampuilkaa	None
metriksin	Instrumental
ratamestareissa	Essive+In
leninkiä	Partitive
sotilaslentokoneita	Partitive
sieroilta	Ablative+At
stabiiliksi	Translative
pankkikorttia	Partitive
kustannuksella	At+Essive
op-taiteessa	Essive+In
taikureista	Ablative+In
lainauksen	Genitive
huipulle	Allative+At
sanomilta	Ablative+At
turvattaisiin	None
räjähdysaineita	Partitive
puhkeamiselle	Allative+At
verkkoyhteyttä	Partitive
odotussalin	Genitive
täydennyskoulutusta	Partitive
reteissä	Essive+In
hurmauduttava	None
juppiutta	Partitive
rynnistettäneen	None
tasalämpöisten	None
ahjossa	Essive+In
yksinkertaistunut	None
isänmaallisuutta	Partitive
konstruoidaan	None
raksunet	None
sahapistiäiseltä	Ablative+At
suomalaistaa	None
röntgenkuvan	Genitive
lamakaudesta	Ablative+In
epäuskoille	Allative+At
ilmeiseltä	Ablative+At
käynnistävä	None
sadevesisäiliöinä	Formal
linnustakaa	None
pudottaudun	None
sanasto-opiksi	Translative
lepäsin	None
peruuntunut	None
tavumerkeistä	Ablative+In
palelluttanet	None
hovin	Genitive
oppilasmäärien	Genitive
sedimenttikivistä	Ablative+In
yksilöllistä	Partitive
temppelien	Genitive
kissankelloilla	At+Essive
kierähtää	None
kiillon	Genitive
säälii	None
oluttankeista	Ablative+In
öljymaalauksia	Partitive
tappiomielialan	Genitive
solusyöntiä	Partitive
tervehdyksen	Genitive
pikashakin	Genitive
peräkkäisenä	Formal
räätälöidyn	None
toriumista	Ablative+In
mahtoi	None
klooribentseenin	Genitive
kypsässä	Essive+In
olympiakilpailijatta	Privative
riidaksi	Translative
käyttöaikaa	Partitive
muistajin	Instrumental
paljastimina	Formal
kokoustaisin	None
argumentissa	Essive+In
nukkeihin	Allative+In
kouluttava	None
maailmanmestareiksi	Translative
matkailijan	Genitive
tähtienvälisessä	Essive+In
lupasin	None
valtausten	Genitive
portin	Genitive
variaatioista	Ablative+In
itäosaa	Partitive
ylivoimaisuudesta	Ablative+In
poistolla	At+Essive
paheksutaan	None
maaeläimistä	Ablative+In
natriumformiaattina	Formal
goniometreineen	Comitative
parempiin	Allative+In
elvistelkööt	None
protestanttisiksi	Translative
vaeltajan	Genitive
harkinnut	None
pesualtaan	Genitive
pyöräili	None
kehyksen	Genitive
menetellen	None
iskeviä	Partitive
symboloinut	None
tilikirjoista	Ablative+In
vallattaisiin	None
malttaa	None
ordinaalien	Genitive
sitrushedelminä	Formal
harmahtavan	None
trapetsin	Genitive
katsastettu	None
ilmoittautuneiden	Genitive
lainaavat	None
esplanadin	Genitive
levyisen	None
höyhenenkevein	Instrumental
kopistin	None
mielekkääksi	Translative
asekauppoihin	Allative+In
jäsenvaltioksi	Translative
maininnasta	Ablative+In
repäisi	None
pikkuhäiveperhosineen	Comitative
keskittyä	None
kaksikolle	Allative+At
keskimääräiselle	Allative+At
rakoa	Partitive
jäsennetty	None
jääkiekkoilijoihin	Allative+In
poikkeuksiin	Allative+In
ratkeava	None
leimun	Genitive
kasinoista	Ablative+In
lyykistynemme	None
murtauduttiin	None
radioamatööristä	Ablative+In
piimisitte	None
kosmetiikkaa	Partitive
paikkakunnilla	At+Essive
tervaisemmille	Allative+At
vedonlyöntiä	Partitive
kulkea	None
luomme	None
abessiiville	Allative+At
lainsuojattomana	Formal
luonnonmukaisesta	Ablative+In
mainostoimiston	Genitive
ajanhaaskauksetta	Privative
ajankohtia	Partitive
totalitarismin	Genitive
musiikillisissa	Essive+In
ilmoitettu	None
jäljittivät	None
yleispäteviä	Partitive
orkesteritaiteelta	Ablative+At
välttämisessä	Essive+In
pumpussa	Essive+In
yksiköitä	None
jäljittää	None
ajokoirista	Ablative+In
geohydrologian	Genitive
kampanjoihin	Allative+In
valmennetaan	None
räpellämme	None
valuuttakoreille	Allative+At
merisaarrosta	Ablative+In
puhkaistiin	None
päätoimiseksi	Translative
kaulurein	Instrumental
jääväisitte	None
melodioiden	Genitive
köynnöksen	Genitive
verkkosivulle	Allative+At
taksista	Ablative+In
selittyy	None
kauppahalliin	Allative+In
vilahtanut	None
osaisivat	None
viilentävä	None
ympäröity	None
kehuisivat	None
säästöistä	Ablative+In
alttiimpia	Partitive
provinssia	Partitive
versiolle	Allative+At
määrittelivät	None
laulukilpailuihin	Allative+In
katsotuimman	None
tuhkaa	Partitive
muistotilaisuuksia	Partitive
galaktoosista	Ablative+In
rintaman	Genitive
ohikulkijassa	Essive+In
optimoinnin	Genitive
miehistöistä	Ablative+In
nykypäivinä	Formal
laskeutuvat	None
rahastoin	None
kanalintujen	Genitive
bakteereille	Allative+At
katselee	None
pragmaatikoissa	Essive+In
imetty	None
tsunamissa	Essive+In
kvartäärille	Allative+At
propagoi	None
jättää	None
riistää	None
ohjelmistoista	Ablative+In
nelinpelin	Genitive
ajattelijoilta	Ablative+At
etelärajalta	Ablative+At
kärkkäältä	Ablative+At
palautuu	None
ihmettelivät	None
busseilla	At+Essive
läiskynevät	None
luonnonoikeuksineen	Comitative
hepreaan	Allative+In
kuosiin	Allative+In
avainsanan	Genitive
sukulaisuuteen	Allative+In
muistelee	None
linnoista	Ablative+In
täsmennän	None
omistautuva	None
kylmiksi	Translative
sarvivälkettä	Partitive
koskettavat	None
yhdennettäneen	None
lannistu	None
esikuvan	Genitive
korvamerkittävä	None
ylilääkärin	Genitive
edelliseltä	Ablative+At
prinssille	Allative+At
maakunnallisissa	Essive+In
jälkeläisistä	Ablative+In
tuhoamisesta	Ablative+In
dramaattisella	At+Essive
avata	None
monikulttuurisen	None
paikkakunnasta	Ablative+In
odotella	None
kyynelöidä	None
alittavat	None
ilmiantaa	None
tägien	Genitive
lounaisten	None
vulkaanisten	None
ullakon	Genitive
omituisen	None
kasvoi	None
pysäköintihallille	Allative+At
kuvioitu	None
anatomisten	None
kiellettynä	Formal
kirjeenvaihdossa	Essive+In
madrigaaleja	Partitive
molemminpuolisia	Partitive
hiihtoladun	Genitive
koreografioita	Partitive
homoksi	Translative
vaalikampanjassa	Essive+In
innoituksesta	Ablative+In
puoliautomaattisista	Ablative+In
kupoliin	Allative+In
alkuluvuilla	At+Essive
teeskentelivät	None
dumppereiksi	Translative
fetisisteiltä	Ablative+At
monitorista	Ablative+In
tuomitsevan	None
sikiöstä	Ablative+In
kuparisen	None
heraldiikkaa	Partitive
selkärankaisten	Genitive
takaiskujen	Genitive
syyttää	None
sinisen	Genitive
olympiajoukkueessa	Essive+In
avaisi	None
nyökkiä	None
hienoiksi	Translative
kiasmaan	Allative+In
siivoojan	Genitive
flirttailimme	None
useammassa	Essive+In
kraatteria	Partitive
peronismin	Genitive
vantaaksi	Translative
sperman	Genitive
aliarvostettu	None
tupakansavusta	Ablative+In
harrastuksia	Partitive
vakoauroihin	Allative+In
dokumentaristeineen	Comitative
päiväkodeista	Ablative+In
vaaliva	None
liepeille	Allative+At
keveistä	Ablative+In
muuttoliikkeiden	Genitive
peitteeksi	Translative
latvustossa	Essive+In
gastein	Instrumental
tekisivät	None
nimikkeistä	Ablative+In
latinalaistettu	None
rajataan	None
siirtää	None
siveellisen	None
pakkovoiton	Genitive
ohjailla	None
menestyväksi	Translative
epänormaaliuden	Genitive
kelalle	Allative+At
tumputtanut	None
röntgenkuvauksesta	Ablative+In
kisata	None
miehisiä	Partitive
manun	Genitive
ruokakulttuurista	Ablative+In
sedimenttiä	Partitive
kannalle	Allative+At
ajanjaksolle	Allative+At
määritetään	None
affiinisessa	Essive+In
arkeologiselle	Allative+At
luvuiksi	Translative
substansseista	Ablative+In
pyrkimyksestä	Ablative+In
kauppamatkustajana	Formal
murhaajalta	Ablative+At
imetään	None
tritikaliksi	Translative
syvenevät	None
agrologiksi	Translative
moottoreiksi	Translative
radiaanista	Ablative+In
kunnianloukkausta	Partitive
mielentilaan	Allative+In
jälkijäristyksen	Genitive
notkahdettaneen	None
tyrannimaisen	None
korvattaisiin	None
aatelissukuna	Formal
atraimetta	Privative
klaanille	Allative+At
leijonilla	At+Essive
kärjistyivät	None
risteilyalukseksi	Translative
seisaketta	Partitive
tekniikoissa	Essive+In
takaiskuja	Partitive
ulkoilun	Genitive
vaajaluulla	At+Essive
loppuvaiheilla	At+Essive
vihkivesiltä	Ablative+At
kuoriutuvat	None
itämerensuomalaisten	None
luolamaisetta	Privative
yleisyyttä	Partitive
tutustua	None
perennoilla	At+Essive
vahingoittuu	None
kokaiinin	Genitive
taipumuksia	Partitive
käsittelyissä	Essive+In
sarvitraktoreina	Formal
kehottavat	None
kehittyvät	None
vankkaa	Partitive
kodittomien	None
esteistä	Ablative+In
köyristynevät	None
sovitellut	None
isommissa	Essive+In
poimuttuu	None
seikkailulle	Allative+At
rikkinäisen	None
tapparasta	Ablative+In
huovan	Genitive
osatekijää	Partitive
näytöksellä	At+Essive
menestyksiä	Partitive
tekeytyi	None
konservatiiveihin	Allative+In
lampuilla	At+Essive
keraamikkoineen	Comitative
puoltavat	None
sitonemme	None
keskukselle	Allative+At
kampanjalle	Allative+At
painottivat	None
henkistä	Partitive
läheisten	Genitive
rusinanpoimijaksi	Translative
aikadilaation	Genitive
täysikasvuisiksi	Translative
liturgiasta	Ablative+In
myyntihinnasta	Ablative+In
taantumuksellisena	Formal
murtuman	Genitive
epämääräisiä	Partitive
kuuroutui	None
vuorottaisia	Partitive
eitä	Partitive
purkautuivat	None
suolistoihin	Allative+In
lyhentänyt	None
pastasta	Ablative+In
savusaunan	Genitive
daimioiden	Genitive
luotsaisin	None
lääkkeissä	Essive+In
ohrapirtelöittä	Privative
arseenikiisuiksi	Translative
parjattu	None
päälaitta	Privative
suuraakkosella	At+Essive
reseptilääkkeenä	Formal
soratien	Genitive
laboratorion	Genitive
virtsaamisen	Genitive
hätäännyttiin	None
maakunnallisena	Formal
vaihtelevin	Instrumental
urheilukenttiä	Partitive
printin	Genitive
hämmästyivät	None
haittana	Formal
ikuisen	None
liikutti	None
ortodoksijuutalaisuuden	Genitive
sanomalle	Allative+At
myyttisten	None
ujutti	None
tiedonsiirrosta	Ablative+In
julkistettiin	None
korvauksiin	Allative+In
kiellettyihin	Allative+In
pataljoonia	Partitive
vesilinjaksi	Translative
malaijanmuurahaiskävyissä	Essive+In
seteliä	Partitive
joogin	Instrumental
arvioijista	Ablative+In
esilämmityksissä	Essive+In
lordille	Allative+At
mukavuuslipulle	Allative+At
katapulttia	Partitive
maskuliinien	None
kansainvälisyyttä	Partitive
ahman	Genitive
laskuvarjohypyn	Genitive
arabiankielisten	None
logopedian	Genitive
tehtiin	None
sivustoon	Allative+In
hallituskausilla	At+Essive
hiekkakasoissa	Essive+In
hammaslääkäriksi	Translative
alustat	None
aattelin	None
öljysatamaan	Allative+In
kynttäköön	None
kaukokartoitussatelliitin	Genitive
sähkösavukkeiden	Genitive
amatsoneja	Partitive
pohjustivat	None
sosialidemokraatteihin	Allative+In
hierottiin	None
kultarallia	Partitive
suomennoksiin	Allative+In
vuorovaikutusta	Partitive
patriotismia	Partitive
tarran	Genitive
prässätty	None
pärskeelle	Allative+At
erämaita	Partitive
napsautat	None
järjestelystä	Ablative+In
ykköspostista	Ablative+In
steriloinnin	Genitive
sikiönkehitykseltä	Ablative+At
seborreatta	Privative
parvessa	Essive+In
säkeisiin	Allative+In
valtaistuimelta	Ablative+At
kehitysvaiheita	Partitive
asianomaisia	Partitive
anaalisilla	At+Essive
intiaaneilla	At+Essive
komposiitteja	Partitive
eideettisen	None
olympolaisten	None
yhteiskuntaluokan	Genitive
siimaa	Partitive
valtiollisten	None
todistajiin	Allative+In
lainasin	None
markkoina	Formal
italianvinttikoiran	Genitive
sanallisen	None
roikkuvat	None
kavennetaan	None
miljonäärin	Genitive
ravintokuitua	Partitive
ylevöinevät	None
rakentanut	None
epäoikeudenmukaisesta	Ablative+In
pitkäaikaisina	Formal
pahensi	None
mallineelle	Allative+At
kääpiökoiria	Partitive
intiaaneista	Ablative+In
uppiniskaisuuden	Genitive
tylppäkuonokarhulle	Allative+At
abia	Partitive
osuuskunnan	Genitive
leijonan	Genitive
kyynisyydelle	Allative+At
uudistajia	Partitive
teekkarilakeille	Allative+At
koeajojen	Genitive
ahkerimpia	Partitive
vaihteistoa	Partitive
säästä	None
osoitteista	Ablative+In
radiaattoreilla	At+Essive
ilmasti	None
haulle	Allative+At
syvennytään	None
ruoholla	At+Essive
tarmokkaaksi	Translative
näppäimen	Genitive
sopimuskaudella	At+Essive
ulostamista	Partitive
jälkiruokiin	Allative+In
tiedämme	None
notkeuduitte	None
makeaan	Allative+In
provosoida	None
nousevien	None
pidätettävä	None
täytettyä	Partitive
lähetystä	Partitive
tropissa	Essive+In
fuusiojazzista	Ablative+In
verikokeilla	At+Essive
ladosta	Ablative+In
yleistetty	None
albumilta	Ablative+At
taajentaisimme	None
hankintana	Formal
arviota	Partitive
vaihdevuosien	Genitive
tiedotteella	At+Essive
tietokoneohjelmien	Genitive
valotettu	None
tappajille	Allative+At
platonisia	Partitive
tassin	Genitive
nomineilla	At+Essive
ahtaamman	None
ilmentää	None
vieroitusoireiden	Genitive
bullalla	At+Essive
ravintoloiden	Genitive
trigonometristen	None
autonomisella	At+Essive
kopioiden	Genitive
sylyn	Genitive
viimeisimmäksi	Translative
käyvistä	Ablative+In
groteskin	None
putkistoissa	Essive+In
punaisempaa	Partitive
boikotoit	None
parabolisia	Partitive
vedenpinnan	Genitive
valmistautumisessa	Essive+In
luuytimessä	Essive+In
sinettiin	Allative+In
metsänomistajan	Genitive
virtsankarkailua	Partitive
puukottivat	None
mielekkään	None
perustuttava	None
esikaupunkiin	Allative+In
imitoijatta	Privative
shakaalin	Genitive
heikennettiin	None
pahanhajuista	Partitive
uluusien	Genitive
autourheilusta	Ablative+In
mielipuolten	Genitive
arvottu	None
suuvesissä	Essive+In
silloisissa	Essive+In
vastavierailun	Genitive
magneettikuvauksen	Genitive
railoon	Allative+In
abiotrofiassa	Essive+In
moukaroi	None
skandinaaveista	Ablative+In
murhaajiksi	Translative
kotimatkalle	Allative+At
harvinaistua	None
herkullisia	Partitive
kenkälaatikoin	Instrumental
hiipunut	None
makasiinien	Genitive
hoida	None
saasteen	Genitive
vähemmistökieltä	Partitive
aniliinista	Ablative+In
kommunistisessa	Essive+In
kadaveriiniin	Allative+In
lipsautan	None
mimikrynä	Formal
todisteita	Partitive
isänmaallisissa	Essive+In
valkokankaalta	Ablative+At
risteyksen	Genitive
pakotettaisiin	None
valtamerelle	Allative+At
raketinheitintä	Partitive
rasistiin	Allative+In
palkintopallein	Instrumental
ortodoksisille	Allative+At
viimeistelee	None
vieraantumista	Partitive
kokonaisuutena	Formal
keräilijöiden	Genitive
käyttäkää	None
materiaalisti	None
irtisanoutua	None
groteskeja	Partitive
kiroilee	None
karsintaotteluissa	Essive+In
parantaisi	None
varpaaseen	Allative+In
vinyylille	Allative+At
symboleiksi	Translative
pankkiireita	Partitive
châteauviinissä	Essive+In
tähtitaivaan	Genitive
lääkäriksi	Translative
rahtialusten	Genitive
vapautettu	None
ihailtu	None
arkeologiseen	Allative+In
pääomistajana	Formal
kokelasta	Partitive
arkkiveisuja	Partitive
pehmeämpää	Partitive
kuismaa	Partitive
versioksi	Translative
liikkuvat	None
susirajan	Genitive
paikkaa	None
rakkahimmalla	At+Essive
ilahtuu	None
käymälävesittä	Privative
aidoista	Ablative+In
lentotukikohdasta	Ablative+In
kolikoilla	At+Essive
suorituksista	Ablative+In
